asin,product_title,category,product_price,product_original_price,currency,discount,product_star_rating,product_num_ratings,product_num_offers,is_prime,is_best_seller,is_amazon_choice,climate_pledge_friendly,product_url,product_photo,delivery,scraped_at,price_inr,original_price_inr,rating,num_ratings
B0D7PTFFZH,"Acer Aspire 3 Laptop Intel Core Celeron N4500 Processor Laptop (8 GB LPDDR4X SDRAM/256 GB SSD/Win11 Home/38 WHR/HD Webcam) A325-45 with 39.63 cm (15.6&quot;) HD Display, Pure Silver, 1.5 KG",laptop,36990,39999,INR,7.50%,3.6,459,1,False,False,False,False,https://www.amazon.in/dp/B0D7PTFFZH,https://m.media-amazon.com/images/I/41bdNUDc8pL._AC_UY522_QL65_.jpg,,05-06-2026,36990.0,39999.0,3.6,459
B0FC2LKFSC,"ASUS Vivobook 15, Smartchoice, AMD Ryzen 7 5825U, 16GB RAM, 512GB SSD, FHD 15.6&quot;, Windows 11, Office Home 2024, Quiet Blue, 1.7Kg, M1502YA-BQ703WS, AMD Radeon iGPU, M365 Basic (1Year)*, 42Whr Laptop",laptop,54990,57990,INR,5.20%,4.0,180,1,False,False,False,False,https://www.amazon.in/dp/B0FC2LKFSC,https://m.media-amazon.com/images/I/71zMooVIVAL._AC_UY654_QL65_.jpg,"FREE delivery Sun, 7 Jun",05-06-2026,54990.0,57990.0,4.0,180
B0FM3C4L2F,"ASUS TUF A15 (2025), AMD Ryzen 7 7445HS,RTX 3050-4GB,75W TGP,16GB DDR5(Upgradeable Upto 64GB) 512GB SSD,FHD,15.6&quot;,144Hz,RGB Keyboard,Windows 11,Graphite Black,2.3 Kg FA506NCG-HN199W, Gaming Laptop",laptop,68990,83990,INR,17.90%,4.2,872,1,False,False,False,False,https://www.amazon.in/dp/B0FM3C4L2F,https://m.media-amazon.com/images/I/71K4CpdfmHL._AC_UY654_QL65_.jpg,"FREE delivery Sun, 7 JunOr fastest delivery Tomorrow 8 am - 12 pm",05-06-2026,68990.0,83990.0,4.2,872
B0GN2Y3T6M,"ASUS Chromebook CX1405 (2026), Smartchoice,Intel N50 Processor, Intel UHD iGPU, 8GB RAM, 128GB SSD, FHD, 14&quot; (35.5 cm), Chrome OS, Pure Grey, 1.39 Kg, CX1405CTA-S60622, 42WHrs, Thin &amp; Light Laptop",laptop,30990,,INR,,2.7,10,1,False,False,False,False,https://www.amazon.in/dp/B0GN2Y3T6M,https://m.media-amazon.com/images/I/616Jpqwdp3L._AC_UY654_QL65_.jpg,"FREE delivery Sun, 7 JunOr fastest delivery Today 6 pm - 8 pm",05-06-2026,30990.0,,2.7,10
B0FMRSJK1L,"ASUS Vivobook 15, Smartchoice,Intel Core i3 13th Gen 1315U, 16GB RAM, 512GB SSD, FHD 15.6&quot;, Touchscreen, Win11, Office 24, M365 Basic (1Y), Quiet Blue, 1.7Kg, X1504VA-E83959WS, Intel UHD iGPU, Laptop",laptop,54990,56990,INR,3.50%,4.3,213,1,False,False,False,False,https://www.amazon.in/dp/B0FMRSJK1L,https://m.media-amazon.com/images/I/61LN3yfrpfL._AC_UY654_QL65_.jpg,,05-06-2026,54990.0,56990.0,4.3,213
B0GR64G4H6,"Apple 2026 MacBook Neo 13″ Laptop with A18 Pro chip: Built for AI and Apple Intelligence, Liquid Retina Display, 8GB Unified Memory, 256GB SSD Storage, 1080p FaceTime HD Camera; Indigo",laptop,65000,69900,INR,7.00%,4.8,120,1,False,False,False,False,https://www.amazon.in/dp/B0GR64G4H6,https://m.media-amazon.com/images/I/61vTx-Qa1QL._AC_UY654_QL65_.jpg,,05-06-2026,65000.0,69900.0,4.8,120
B0GSZRGP46,"HP 15 (2026), Refrbishd AMD Ryzen 5 Hexa Core 7535U - (8 GB DDR5/512 GB SSD/) Thin and Light Business Laptop/15.6&quot; FHD Display/Turbo Silver/1.5kg",laptop,49300,80990,INR,39.10%,5.0,1,1,False,False,False,False,https://www.amazon.in/dp/B0GSZRGP46,https://m.media-amazon.com/images/I/71vF+WK+vrL._AC_UY654_QL65_.jpg,"FREE delivery Wed, 10 Jun",05-06-2026,49300.0,80990.0,5.0,1
B0H1J4KRR9,𝗗𝗲𝗹𝗹Laptop Model 5420 | 𝗜𝗡𝗧𝗘𝗟i5 11th Gen Processor |8GB DDR4 RAM |256GB SSD |14&quot; FHD Display | Win10 | A+ Condition Laptop (Refab),laptop,35590,54999,INR,35.30%,5.0,1,1,False,False,False,False,https://www.amazon.in/dp/B0H1J4KRR9,https://m.media-amazon.com/images/I/51LHNjAjH9L._AC_UY654_QL65_.jpg,"FREE delivery Fri, 12 Jun",05-06-2026,35590.0,54999.0,5.0,1
B0F4R5W1NC,"HP 15, 13th Gen Intel Core i3-1315U Laptop (8GB DDR4,512GB SSD) Anti-Glare, Micro-Edge,15.6&#x27;&#x27;/39.6cm, FHD, Win11,M365 Basic(1yr),Office Home24, Silver,1.59kg, FHD Camera w/Privacy Shutter, fd0569TU",laptop,50040,50903,INR,1.70%,4.2,2212,1,False,False,False,False,https://www.amazon.in/dp/B0F4R5W1NC,https://m.media-amazon.com/images/I/61R5Ecv7i-L._AC_UY654_QL65_.jpg,"FREE delivery Sun, 7 Jun",05-06-2026,50040.0,50903.0,4.2,2212
B0F29HNJL1,"Lenovo V15 G4 AMD Ryzen 5 7520U 15.6 inch FHD Laptop, AMD Graphics, 16GB DDR5 5500Mhz Ram, 512GB SSD NVMe, Windows 11, Dolby Audio, Arctic Grey, 1 Year Onsite Brand Warranty",laptop,54790,99999,INR,45.20%,4.0,446,1,False,False,False,False,https://www.amazon.in/dp/B0F29HNJL1,https://m.media-amazon.com/images/I/71aup0IO2ZL._AC_UY654_QL65_.jpg,"FREE delivery Sun, 7 JunOr fastest delivery Tomorrow 8 am - 12 pm",05-06-2026,54790.0,99999.0,4.0,446
B0D2Y1BLDT,"Dell 15, 13th Gen Intel Core i5-1334U (16GB DDR4, 512GB SSD) Anti-Glare FHD 15.6&quot;/39.62cm, Windows 11, Microsoft Office Home 2024, Grey, 1.66kg, [Vostro 3530], 12 Month McAfee, Thin &amp; Light Laptop",laptop,61990,73163,INR,15.30%,3.8,547,1,False,False,False,False,https://www.amazon.in/dp/B0D2Y1BLDT,https://m.media-amazon.com/images/I/712WiT-wexL._AC_UY654_QL65_.jpg,"FREE delivery Sun, 7 JunOr fastest delivery Tomorrow 8 am - 12 pm",05-06-2026,61990.0,73163.0,3.8,547
B0F8P4Y7VF,"HP Smartchoice OmniBook 5 OLED (Previously Pavilion), Snapdragon X Processor (16GB LPDDR5x, 512GB SSD) 2K, 14&#x27;&#x27;/35.6cm, Win11, M365(1yr)* Office24, Silver, 1.35kg, he0014QU, Next-Gen AI Laptop",laptop,79990,83704,INR,4.40%,4.2,282,1,False,False,False,False,https://www.amazon.in/dp/B0F8P4Y7VF,https://m.media-amazon.com/images/I/71ZlIDunitL._AC_UY654_QL65_.jpg,"FREE delivery Sun, 7 JunOr fastest delivery Today 6 pm - 8 pm",05-06-2026,79990.0,83704.0,4.2,282
B0GR1RQ144,"Apple 2026 MacBook Air 13″ Laptop with M5 chip: AI and Apple Intelligence, 34.46 cm (13.6″) Liquid Retina Display, 16GB Unified Memory, 512GB SSD Storage, 12MP Center Stage Camera, Touch ID; Sky Blue",laptop,110300,119900,INR,8.00%,4.9,25,1,False,False,False,False,https://www.amazon.in/dp/B0GR1RQ144,https://m.media-amazon.com/images/I/71kKQjKzW1L._AC_UY654_QL65_.jpg,"FREE delivery Sun, 7 JunOr fastest delivery Today 6 pm - 8 pm",05-06-2026,110300.0,119900.0,4.9,25
B0GR68779Y,"Apple 2026 MacBook Neo 13″ Laptop with A18 Pro chip: Built for AI and Apple Intelligence, Liquid Retina Display, 8GB Unified Memory, 256GB SSD Storage, 1080p FaceTime HD Camera; Citrus",laptop,65000,69900,INR,7.00%,4.8,120,1,False,False,False,False,https://www.amazon.in/dp/B0GR68779Y,https://m.media-amazon.com/images/I/61N2I4e0PNL._AC_UY654_QL65_.jpg,"FREE delivery Sun, 7 JunOr fastest delivery Today 6 pm - 8 pm",05-06-2026,65000.0,69900.0,4.8,120
B0GR1HPR1W,"Apple 2026 MacBook Air 13″ Laptop with M5 chip: AI and Apple Intelligence, 34.46 cm (13.6″) Liquid Retina Display, 16GB Unified Memory, 512GB SSD Storage, 12MP Center Stage Camera, Touch ID; Midnight",laptop,110290,119900,INR,8.00%,4.5,34,1,False,False,False,False,https://www.amazon.in/dp/B0GR1HPR1W,https://m.media-amazon.com/images/I/71eX66ytH+L._AC_UY654_QL65_.jpg,"FREE delivery Wed, 10 JunOr fastest delivery Today 6 pm - 8 pm",05-06-2026,110290.0,119900.0,4.5,34
B0FJYJP1L6,"HP Victus, AMD Ryzen 7 7445HS, 6GB RTX 4050, 16GB DDR5(Upgradeable) 512GB SSD, 144Hz, IPS, 300nits, FHD, 15.6&#x27;&#x27;/39.6cm, Win11, M365* Office24, Blue, 2.29kg, fb3130AX, Backlit, DTS Audio, Gaming Laptop",laptop,90990,95746,INR,5.00%,4.2,90,1,False,False,False,False,https://www.amazon.in/dp/B0FJYJP1L6,https://m.media-amazon.com/images/I/71r2ySSfgBL._AC_UY654_QL65_.jpg,,05-06-2026,90990.0,95746.0,4.2,90
B0F2162VGQ,"Lenovo Ideapad Slim 3, 13th Gen Intel Core i7 13620H, 16GB RAM, 512GB SSD, WUXGA IPS, 15.3&quot;/38.8cm, Win 11, Office 2024, Top Metal Cover Grey, 1.6Kg, 83K100CJIN/S1IN, Backlit KB, Laptop",laptop,79990,89390,INR,10.50%,4.1,436,1,False,False,False,False,https://www.amazon.in/dp/B0F2162VGQ,https://m.media-amazon.com/images/I/71IjxF4prWL._AC_UY654_QL65_.jpg,"FREE delivery Sun, 7 JunOr fastest delivery Today 6 pm - 8 pm",05-06-2026,79990.0,89390.0,4.1,436
B0GYHPP3Y1,"Certified Latitude 7420 Business Laptop – Core i5-1145G7, 16GB RAM, 512GB SSD, 14” Full HD, Win 11 Pro",laptop,34990,79990,INR,56.30%,,0,1,False,False,False,False,https://www.amazon.in/dp/B0GYHPP3Y1,https://m.media-amazon.com/images/I/71xYPGNHUkL._AC_UY654_QL65_.jpg,"FREE delivery Sun, 7 Jun",05-06-2026,34990.0,79990.0,,0
B09BB766ZL,"ASUS Zenbook 14 (2026),Smartchoice,Intel Core Ultra 9 285H,32GB RAM,1TB SSD,OLED,Touchscreen,14&quot;(35.5 cm),Win 11,M365 Basic(1Y)* Office 24,Foggy Silver,1.28 Kg,UX3405CA-QL1113WS,Thin &amp; Light Laptop",laptop,124990,153990,INR,18.80%,,0,1,False,False,False,False,https://www.amazon.in/dp/B09BB766ZL,https://m.media-amazon.com/images/I/61tjQ9CkAhL._AC_UY654_QL65_.jpg,"FREE delivery Mon, 8 JunOr fastest delivery Today 6 pm - 8 pm",05-06-2026,124990.0,153990.0,,0
B0GYRJZZ29,"Acer Smartchoice Aspire One, AMD Ryzen 3-7320U, Office 2024 + M365 Basic, 8GB LPDDR5 RAM/ 256GB SSD, 14.0&quot;/35.56cm TN HD Display, Win 11 Home, Pure Silver, 1.48KG, A114-43, Thin and Light Laptop",laptop,41990,74999,INR,44.00%,,0,1,False,False,False,False,https://www.amazon.in/dp/B0GYRJZZ29,https://m.media-amazon.com/images/I/71ouu-iX3pL._AC_UY654_QL65_.jpg,"FREE delivery Sun, 7 JunOr fastest delivery Tomorrow 8 am - 12 pm",05-06-2026,41990.0,74999.0,,0
B0G3B47HZF,"Lenovo LOQ 13th Gen Intel Core i7-13650HX 15.6&quot; (39.6cm) 144Hz 300Nits FHD Gaming Laptop (16GB/512GB SSD/Win 11/NVIDIA RTX 4050 6GB/1Yr ADP Free/MSO 24/Grey/2.3Kg), 83DV01A5IN",laptop,109539,131290,INR,16.60%,4.7,8,7,False,False,False,False,https://www.amazon.in/dp/B0G3B47HZF,https://m.media-amazon.com/images/I/8107BhtbdyL._AC_UY654_QL65_.jpg,"FREE delivery Sun, 7 Jun",05-06-2026,109539.0,131290.0,4.7,8
B0GR67GHSV,"Apple 2026 MacBook Neo 13&quot; Laptop with A18 Pro chip: Built for AI and Apple Intelligence, Liquid Retina Display, 8GB Unified Memory, 512GB SSD Storage, 1080p FaceTime HD Camera, Touch ID; Blush",laptop,77900,79900,INR,2.50%,4.8,120,1,False,False,False,False,https://www.amazon.in/dp/B0GR67GHSV,https://m.media-amazon.com/images/I/61dLund7bhL._AC_UY654_QL65_.jpg,"FREE delivery Sun, 7 JunOr fastest delivery Today 6 pm - 8 pm",05-06-2026,77900.0,79900.0,4.8,120
B0F4R3GFMQ,"HP 15 Smartchoice, 13th Gen Intel Core i3-1315U (12GB DDR4, 512GB SSD) FHD, Anti-Glare, Micro-Edge, 15.6&#x27;&#x27;/39.6cm, Win11, M365(1yr)*Office24, Silver, 1.59kg, fd0573TU, FHD Camera w/Shutter Laptop",laptop,52690,52720.16,INR,0.10%,4.2,551,1,False,False,False,False,https://www.amazon.in/dp/B0F4R3GFMQ,https://m.media-amazon.com/images/I/61ER6I1s9iL._AC_UY654_QL65_.jpg,"FREE delivery Sun, 7 JunOr fastest delivery Tomorrow 8 am - 12 pm",05-06-2026,52690.0,52720.16,4.2,551
B0GY7VGHDQ,"HP Professional 15 (2026), Intel (i3 14th Gen) Core 3 100U - (8 GB/512 GB SSD/Intel UHD Graphics/Windows 11 Pro) Thin &amp; Light Business Laptop/15.6&quot; Display/Turbo Silver/Copilot Key/1.5kg/MS Office",laptop,48902,89990,INR,45.70%,,0,1,False,False,False,False,https://www.amazon.in/dp/B0GY7VGHDQ,https://m.media-amazon.com/images/I/71LFZxS09oL._AC_UY654_QL65_.jpg,,05-06-2026,48902.0,89990.0,,0
B0872G2MPV,"Lenovo V15 G4 AMD Athlon Silver 7120U Laptop 8GB LPDDR5 Ram, 512 GB SSD PCIe, Windows 11/MS Office,15.6&quot; FHD Screen, AMD Radeon 610M, Silver, 1 Year Brand Warranty",laptop,43999,99000,INR,55.60%,3.9,41,1,False,False,False,False,https://www.amazon.in/dp/B0872G2MPV,https://m.media-amazon.com/images/I/51EuJs4AGpL._AC_UY654_QL65_.jpg,"FREE delivery Sun, 7 Jun",05-06-2026,43999.0,99000.0,3.9,41
B0GY8KNSFC,"HP Omnibook 3, Snapdragon X Processor, 45 TOPS (16GB LPDDR5x, 512GB SSD) 2K, WUXGA, IPS, 14&#x27;&#x27;/35.6cm, Win 11, Office 24, Silver, 1.4kg, hz0026QU, FHD IR Camera, 42% Lighter mini GaN Charger, AI Laptop",laptop,73990,108510,INR,31.80%,3.0,2,1,False,False,False,False,https://www.amazon.in/dp/B0GY8KNSFC,https://m.media-amazon.com/images/I/61JQ+09KcyL._AC_UY654_QL65_.jpg,"FREE delivery Sun, 7 JunOr fastest delivery Today 6 pm - 8 pm",05-06-2026,73990.0,108510.0,3.0,2
B0CWTYGPH8,"acer Aspire Lite, AMD Ryzen 3 5300U Processor, 16 GB RAM, 512GB SSD, Full HD, 15.6&quot;/39.62cm, Windows 11 Home, Steel Gray, 1.59KG, AL15-41, Metal Body, Premium Thin and Light Laptop",laptop,49790,49990,INR,0.40%,4.0,358,1,False,False,False,False,https://www.amazon.in/dp/B0CWTYGPH8,https://m.media-amazon.com/images/I/513p8BwV-RL._AC_UY654_QL65_.jpg,"FREE delivery Sun, 7 JunOr fastest delivery Tomorrow 8 am - 12 pm",05-06-2026,49790.0,49990.0,4.0,358
B0GFP4WSMB,"HP Professional 14 (2026) – Intel Core 5 120U (14th Gen), 16GB RAM, 512GB SSD, Windows 11 Pro, MSO 2024, Copilot Key, Fingerprint Reader, Intel Iris Xe Graphics, 14″ FHD Display, 1.53Kg – Turbo Silver",laptop,61700,85000,INR,27.40%,5.0,1,1,False,False,False,False,https://www.amazon.in/dp/B0GFP4WSMB,https://m.media-amazon.com/images/I/51oZp2EkLjL._AC_UY654_QL65_.jpg,"FREE delivery Wed, 10 Jun",05-06-2026,61700.0,85000.0,5.0,1
B0GVT7T169,"ASUS Vivobook 15, Thin &amp; Light Laptop,(i5 14th Gen) Intel Core 5 120U (16GB/512GB SSD/Intel Graphics/ 15.6&quot; FHD/Windows 11 H/Office 2024+M365 Basic(1-Year)/Backlit KB/Terra Cotta), X1504VAP-BQ1543WS",laptop,58990,73990,INR,20.30%,,0,1,False,False,False,False,https://www.amazon.in/dp/B0GVT7T169,https://m.media-amazon.com/images/I/51VYCUy+6rL._AC_UY654_QL65_.jpg,,05-06-2026,58990.0,73990.0,,0
B0FK59XW2C,"Lenovo Yoga Slim 7 Intel Core Ultra 7 155H 14&quot;(35.5cm) WUXGA-OLED 400Nits Laptop (32GB RAM/1TB SSD/AI PC/2Wx4 Speakers/Windows 11/Office Home 2024/1Yr ADP Free/Grey/1.39Kg), 83CV00D3IN",laptop,129990,139990,INR,7.10%,4.8,10,1,False,False,False,False,https://www.amazon.in/dp/B0FK59XW2C,https://m.media-amazon.com/images/I/81xbSMHZ0UL._AC_UY654_QL65_.jpg,"FREE delivery Tue, 9 Jun",05-06-2026,129990.0,139990.0,4.8,10
B0F5B1N9SJ,"HP 15, Intel Core Ultra 5 125H (16GB DDR5, 1TB SSD) FHD, IPS, 15.6&#x27;&#x27;/39.6cm, Win11, M365 Basic(1yr)*Office24, Silver, 1.65kg, fd1354TU, Intel Arc Graphics, FHD Camera w/Shutter, AI Powered Laptop",laptop,74990,86451,INR,13.30%,3.8,366,1,False,False,False,False,https://www.amazon.in/dp/B0F5B1N9SJ,https://m.media-amazon.com/images/I/71dyfY6G0aL._AC_UY654_QL65_.jpg,"FREE delivery Sun, 7 JunOr fastest delivery Tomorrow 8 am - 12 pm",05-06-2026,74990.0,86451.0,3.8,366
B0FVX5P8LB,"acer Aspire 14, 13th Gen, Intel Core i7-13620H Processors, 16 GB RAM, 512 GB SSD, Full HD IPS, 14&quot;/35.56 cm, Windows 11 Home, MSO, Pure Silver, 1.44 kg, AS14H-53, Backlit KB, Thin and Light Laptop",laptop,65990,84990,INR,22.40%,3.7,2,1,False,False,False,False,https://www.amazon.in/dp/B0FVX5P8LB,https://m.media-amazon.com/images/I/71SC8V59NjL._AC_UY654_QL65_.jpg,"FREE delivery Sun, 7 JunOr fastest delivery Tomorrow 8 am - 12 pm",05-06-2026,65990.0,84990.0,3.7,2
B0GHSN1N24,"HP Professional 15 (2026), Intel (i3 14th Gen) Core 3 100U - (16 GB/512 GB SSD/Intel UHD Graphics/Windows 11 Home) Thin &amp; Light Business Laptop/15.6&quot; Display/Turbo Silver/Copilot Key/1.5kg/MS Office",laptop,52300,75000,INR,30.30%,,0,1,False,False,False,False,https://www.amazon.in/dp/B0GHSN1N24,https://m.media-amazon.com/images/I/619floeDsCL._AC_UY654_QL65_.jpg,"FREE delivery Wed, 10 Jun",05-06-2026,52300.0,75000.0,,0
B0H1W663BW,𝗛𝗣𝗣𝗿𝗼𝗯𝗼𝗼𝗸Model 430 G3 Business Laptop | InteI i5 6th Gen | 8GB RAM | 256GB SSD | WiFi | Webcam | Win10 Pro | Pre Owned &amp; Professionally Tested | Excellent Condition,laptop,22800,44999,INR,49.30%,,0,1,False,False,False,False,https://www.amazon.in/dp/B0H1W663BW,https://m.media-amazon.com/images/I/61eW+bmIh+L._AC_UY654_QL65_.jpg,"FREE delivery Wed, 10 Jun",05-06-2026,22800.0,44999.0,,0
B0F9X5DSBS,"ASUS TUF F16, 14th Gen,Intel Core i7 14650HX,RTX 5060-8GB,16GB,1TB,FHD+,16&quot;,165Hz,90WHrs,Windows 11,M365 Basic (1Year)*,Office 2024,Jaeger Gray,2.2 Kg, FX608JMR-RV049WS, Gaming Laptop",laptop,149990,173990,INR,13.80%,4.4,96,1,False,False,False,False,https://www.amazon.in/dp/B0F9X5DSBS,https://m.media-amazon.com/images/I/71O0M22NGRL._AC_UY654_QL65_.jpg,"FREE delivery Sun, 7 JunOr fastest delivery Tomorrow 8 am - 12 pm",05-06-2026,149990.0,173990.0,4.4,96
B0F8QB4SBH,"Lenovo IdeaPad Slim 3 13th Gen Intel Core i3-1315U 15.6 inch (39.6cm) FHD Laptop (8GB RAM/512GB SSD/Windows 11/Office 2024/Backlit Keyboard/1Yr ADP Free/3 Month Game Pass/Grey/1.6Kg), 82X700FXIN",laptop,49650,85000,INR,41.60%,3.1,2,1,False,False,False,False,https://www.amazon.in/dp/B0F8QB4SBH,https://m.media-amazon.com/images/I/81Be1f26lVL._AC_UY654_QL65_.jpg,"FREE delivery Wed, 10 Jun",05-06-2026,49650.0,85000.0,3.1,2
B0GNK6BHB2,"Dell Inspiron 5440 Notebook Computer, Intel Core 3 100U 14th Gen Processor, 8GB DDR5 RAM, 512GB SSD, 14&quot; FHD+ Screen, Ubuntu, 1Yr Warranty, Ice Blue",laptop,43660,55000,INR,20.60%,4.3,4,1,False,False,False,False,https://www.amazon.in/dp/B0GNK6BHB2,https://m.media-amazon.com/images/I/61TpeOfqRjL._AC_UY654_QL65_.jpg,,05-06-2026,43660.0,55000.0,4.3,4
B0CRKX3JRT,"Dell G Series, 13th Gen Intel Core i5-13450HX, NVIDIA RTX 3050-6GB, 16GB DDR5, 512GB SSD, FHD, 15.6&quot;/39.62cm, Windows 11, Microsoft Office Home 2024, 2.65KG, G15-5530, Backlit Keyboard, Gaming Laptop",laptop,76990,103436,INR,25.60%,4.0,1506,1,False,False,False,False,https://www.amazon.in/dp/B0CRKX3JRT,https://m.media-amazon.com/images/I/71FJAKQJ0JL._AC_UY654_QL65_.jpg,"FREE delivery Sun, 7 JunOr fastest delivery Tomorrow 8 am - 12 pm",05-06-2026,76990.0,103436.0,4.0,1506
B0GLXWY8ZX,"acer Aspire 3, Intel Pentium N6000, 12GB LPDDR4X RAM, 512GB SSD, HD, 15.6&quot;/39.62cm, Windows 11 Home, Pure Silver, 1.5KG, A325-45, Thin and Light Laptop",laptop,39990,49990,INR,20.00%,2.7,11,1,False,False,False,False,https://www.amazon.in/dp/B0GLXWY8ZX,https://m.media-amazon.com/images/I/61CISrp2PzL._AC_UY654_QL65_.jpg,"FREE delivery Sun, 7 JunOr fastest delivery Tomorrow 8 am - 12 pm",05-06-2026,39990.0,49990.0,2.7,11
B0C3D8BZVQ,"HP 15 Laptop, AMD Ryzen 5 7520U (16GB DDR5,512GB SSD) Win11,M365 Basic(1yr)*Office Home24, Anti-Glare,15.6&#x27;&#x27;/39.6cm,FHD,Backlit KB,FHD Camera w/Privacy Shutter,Radeon Graphics, Silver,1.59kg FC0690AU",laptop,55490,55691,INR,0.40%,4.2,71,1,False,False,False,False,https://www.amazon.in/dp/B0C3D8BZVQ,https://m.media-amazon.com/images/I/71-8y5gh4bL._AC_UY654_QL65_.jpg,"FREE delivery Sat, 13 Jun",05-06-2026,55490.0,55691.0,4.2,71
B0G3PMNXLJ,"HP 15, 13th Gen Intel Core i3-1315U (8GB DDR4, 512GB SSD), FHD, Micro -Edge, Anti-Glare, 15.6&#x27;&#x27;/39.6cm, Win11, M365* Office24, Silver, 1.59kg, fd0624tu, FHD Camera, UHD Graphics Laptop",laptop,48990,49631,INR,1.30%,,0,1,False,False,False,False,https://www.amazon.in/dp/B0G3PMNXLJ,https://m.media-amazon.com/images/I/71d8M36b60L._AC_UY654_QL65_.jpg,"FREE delivery Sun, 7 JunOr fastest delivery Tomorrow 8 am - 12 pm",05-06-2026,48990.0,49631.0,,0
B0FHY9XRGT,"Alienware 16 Area-51 Gaming Laptop, AI Enabled Core Ultra 9 275HX Proc, 32GB DDR5, 1TB SSD, RTX 5070Ti 12GB GDDR7 Graphics, 16.0&quot; WQXGA 240Hz 500 nits Display, Liquid Teal Color, Win 11 + MSO&#x27;24,3.4kg",laptop,343990,407392,INR,15.60%,,0,1,False,False,False,False,https://www.amazon.in/dp/B0FHY9XRGT,https://m.media-amazon.com/images/I/71Re1GWdMCL._AC_UY654_QL65_.jpg,"FREE delivery Tue, 9 JunOnly 1 left in stock.",05-06-2026,343990.0,407392.0,,0
B0FFTLRYRV,"HP 15, Intel Core 5 120U (14th Gen) 16GB DDR4, 512GB SSD, FHD, Anti-Glare, Micro-Edge, 15.6&#x27;&#x27;/39.6cm, Win11, M365 Basic(1yr), Office24, Silver,1.59kg, FD0640TU/682tu, FHD Camera w/Shutter, BL Laptop",laptop,67990,69629,INR,2.40%,3.9,9,1,False,False,False,False,https://www.amazon.in/dp/B0FFTLRYRV,https://m.media-amazon.com/images/I/71Go8vTBwXL._AC_UY654_QL65_.jpg,"FREE delivery Sun, 7 JunOr fastest delivery Tomorrow 8 am - 12 pm",05-06-2026,67990.0,69629.0,3.9,9
B0GXDP9V8C,"Wireless Bluetooth Headphones with Deep Bass Sound, Foldable Design, Comfortable Cushioned Earpads, Built-in Mic for Music &amp; Calls, Average Battery(1-3 Hours) Backup, Stylish Everyday Use",headphones,299,999,INR,70.10%,2.7,9,1,False,False,False,False,https://www.amazon.in/dp/B0GXDP9V8C,https://m.media-amazon.com/images/I/71GYkqELJsL._AC_UY654_QL65_.jpg,"FREE delivery Mon, 8 JunOr fastest delivery Sun, 7 Jun",05-06-2026,299.0,999.0,2.7,9
B0F5PX1JVY,"Sony WH-CH520 Wireless Bluetooth Headphones On Ear with Mic, Up to 50Hrs Battery-Pink",headphones,4490,5990,INR,25.00%,4.2,29505,1,False,False,False,False,https://www.amazon.in/dp/B0F5PX1JVY,https://m.media-amazon.com/images/I/61wSmw6oC7L._AC_UY654_QL65_.jpg,"FREE delivery Wed, 10 Jun",05-06-2026,4490.0,5990.0,4.2,29505
B0FQJQDPF7,"pTron Studio w/ 60Hrs Playtime, Wireless Over-Ear Headphones with HD Mic, Dual-Device Pairing, Immersive Sound, 40mm Drivers, BT5.4, 3.5mm Aux Port, TF Card Slot &amp; Type-C Fast Charging (Beige)",headphones,649,2599,INR,75.00%,3.8,459,1,False,False,False,False,https://www.amazon.in/dp/B0FQJQDPF7,https://m.media-amazon.com/images/I/51UjEUnn24L._AC_UY654_QL65_.jpg,"FREE delivery Sun, 7 JunOr fastest delivery Tomorrow 8 am - 12 pm",05-06-2026,649.0,2599.0,3.8,459
B00KGZZ824,"Sony MDR-ZX110A On Ear Stereo Wired Headphones (White), Without Mic",headphones,559,1390,INR,59.80%,4.0,67452,1,False,False,True,False,https://www.amazon.in/dp/B00KGZZ824,https://m.media-amazon.com/images/I/41BoLKMYjnL._AC_UY654_QL65_.jpg,"FREE delivery Mon, 8 Jun",05-06-2026,559.0,1390.0,4.0,67452
B09B5BS6G4,"ZEBRONICS Thunder (2026 Upgrade) Wireless Headphones, BT v6.0, True 60 hrs Playback, 40mm Drivers, ENC, Gaming Mode, Dual Pairing, AUX &amp; microSD, Rapid Charging, Call Function (Teal Green)",headphones,749,1699,INR,55.90%,3.8,81867,1,False,False,False,False,https://www.amazon.in/dp/B09B5BS6G4,https://m.media-amazon.com/images/I/61of3lqennL._AC_UY654_QL65_.jpg,"FREE delivery Sun, 7 JunOr fastest delivery Today 6 pm - 8 pm",05-06-2026,749.0,1699.0,3.8,81867
B0DGTTKCJX,"boAt Rockerz 480, RGB LEDs,6 Light Modes, 40mm Drivers,Beast Mode, 60H Battery, ENx Tech, Stream Ad Free Music via App Support, Bluetooth Headphones, Wireless Over Ear Headphone with Mic (White Sabre)",headphones,1599,3790,INR,57.80%,4.1,3939,1,False,False,False,False,https://www.amazon.in/dp/B0DGTTKCJX,https://m.media-amazon.com/images/I/61cIHzCDl6L._AC_UY654_QL65_.jpg,"FREE delivery Sun, 7 JunOr fastest delivery Tomorrow 8 am - 12 pm",05-06-2026,1599.0,3790.0,4.1,3939
